!xValues(GHz)	yValues(K)
85.4259095580	0.000000e+00
85.4264028440	0.000000e+00
85.4268961310	0.000000e+00
85.4273894170	0.000000e+00
85.4278827040	0.000000e+00
85.4283759900	0.000000e+00
85.4288692770	0.000000e+00
85.4293625630	0.000000e+00
85.4298558500	0.000000e+00
85.4303491360	0.000000e+00
85.4308424230	0.000000e+00
85.4313357090	0.000000e+00
85.4318289960	0.000000e+00
85.4323222820	0.000000e+00
85.4328155690	0.000000e+00
85.4333088550	0.000000e+00
85.4338021420	0.000000e+00
85.4342954280	0.000000e+00
85.4347887150	0.000000e+00
85.4352820010	0.000000e+00
85.4357752880	0.000000e+00
85.4362685740	0.000000e+00
85.4367618610	0.000000e+00
85.4372551470	0.000000e+00
85.4377484340	0.000000e+00
85.4382417200	0.000000e+00
85.4387350070	0.000000e+00
85.4392282930	0.000000e+00
85.4397215800	0.000000e+00
85.4402148660	0.000000e+00
85.4407081530	0.000000e+00
85.4412014390	0.000000e+00
85.4416947260	0.000000e+00
85.4421880120	0.000000e+00
85.4426812990	0.000000e+00
85.4431745850	0.000000e+00
85.4436678720	0.000000e+00
85.4441611580	0.000000e+00
85.4446544450	0.000000e+00
85.4451477310	0.000000e+00
85.4456410180	0.000000e+00
85.4461343040	0.000000e+00
85.4466275910	0.000000e+00
85.4471208770	0.000000e+00
85.4476141640	0.000000e+00
85.4481074500	1.098380e+01
85.4486007370	8.570211e+00
85.4490940230	6.829857e+00
85.4495873100	6.325082e+00
85.4500805970	6.703069e+00
85.4505738830	6.308592e+00
85.4510671700	0.000000e+00
85.4515604560	0.000000e+00
85.4520537430	0.000000e+00
85.4525470290	0.000000e+00
85.4530403160	0.000000e+00
85.4535336020	0.000000e+00
85.4540268890	0.000000e+00
85.4545201750	0.000000e+00
85.4550134620	0.000000e+00
85.4555067480	0.000000e+00
85.4560000350	0.000000e+00
85.4564933210	0.000000e+00
85.4569866080	0.000000e+00
85.4574798940	0.000000e+00
85.4579731810	0.000000e+00
85.4584664670	0.000000e+00
85.4589597540	0.000000e+00
85.4594530400	0.000000e+00
85.4599463270	0.000000e+00
85.4604396130	0.000000e+00
85.4609329000	0.000000e+00
85.4614261860	0.000000e+00
85.4619194730	0.000000e+00
85.4624127590	0.000000e+00
85.4629060460	0.000000e+00
85.4633993320	0.000000e+00
85.4638926190	0.000000e+00
85.4643859050	0.000000e+00
85.4648791920	0.000000e+00
85.4653724780	0.000000e+00
85.4658657650	0.000000e+00
85.4663590510	0.000000e+00
85.4668523380	0.000000e+00
85.4673456240	0.000000e+00
85.4678389110	0.000000e+00
85.4683321970	0.000000e+00
85.4688254840	0.000000e+00
85.4693187700	0.000000e+00
85.4698120570	0.000000e+00
85.4703053430	0.000000e+00
85.4707986300	0.000000e+00
85.4712919160	0.000000e+00
85.4717852030	0.000000e+00
85.4722784890	0.000000e+00
85.4727717760	0.000000e+00
85.4732650620	0.000000e+00
85.4737583490	0.000000e+00
85.4742516350	0.000000e+00
85.4747449220	0.000000e+00
85.4752382080	0.000000e+00
85.4757314950	0.000000e+00
85.4762247810	0.000000e+00
85.4767180680	0.000000e+00
85.4772113540	0.000000e+00
85.4777046410	0.000000e+00
85.4781979270	0.000000e+00
85.4786912140	0.000000e+00
85.4791845000	0.000000e+00
85.4796777870	0.000000e+00
85.4801710730	0.000000e+00
85.4806643600	0.000000e+00
85.4811576460	0.000000e+00
85.4816509330	0.000000e+00
85.4821442190	0.000000e+00
85.4826375060	0.000000e+00
85.4831307920	0.000000e+00
85.4836240790	0.000000e+00
85.4841173650	0.000000e+00
85.4846106520	0.000000e+00
85.4851039380	0.000000e+00
85.4855972250	0.000000e+00
85.4860905110	0.000000e+00
85.4865837980	0.000000e+00
85.4870770840	0.000000e+00
85.4875703710	0.000000e+00
85.4880636570	0.000000e+00
85.4885569440	0.000000e+00
85.4890502300	0.000000e+00
85.4895435170	0.000000e+00
85.4900368030	0.000000e+00
85.4905300900	0.000000e+00
85.4910233760	0.000000e+00
85.4915166630	0.000000e+00
85.4920099490	0.000000e+00
85.4925032360	0.000000e+00
85.4929965220	0.000000e+00
85.4934898090	3.454522e+00
85.4939830950	3.406064e+00
85.4944763820	2.794431e+00
85.4949696680	2.030628e+00
85.4954629550	1.474044e+00
85.4959562410	1.117867e+00
85.4964495280	0.000000e+00
85.4969428140	0.000000e+00
85.4974361010	0.000000e+00
85.4979293870	0.000000e+00
85.4984226740	0.000000e+00
85.4989159600	0.000000e+00
85.4994092470	0.000000e+00
85.4999025330	0.000000e+00
85.5003958200	0.000000e+00
85.5008891060	0.000000e+00
85.5013823930	0.000000e+00
85.5018756790	0.000000e+00
85.5023689660	0.000000e+00
85.5028622520	0.000000e+00
85.5033555390	0.000000e+00
85.5038488250	0.000000e+00
85.5043421120	0.000000e+00
85.5048353980	0.000000e+00
85.5053286850	0.000000e+00
85.5058219710	0.000000e+00
85.5063152580	0.000000e+00
85.5068085440	0.000000e+00
85.5073018310	0.000000e+00
85.5077951170	0.000000e+00
85.5082884040	0.000000e+00
85.5087816900	0.000000e+00
85.5092749770	0.000000e+00
85.5097682630	0.000000e+00
85.5102615500	0.000000e+00
85.5107548360	0.000000e+00
85.5112481230	0.000000e+00
85.5117414090	0.000000e+00
85.5122346960	0.000000e+00
85.5127279820	0.000000e+00
85.5132212690	0.000000e+00
85.5137145550	0.000000e+00
85.5142078420	0.000000e+00
85.5147011280	0.000000e+00
85.5151944150	0.000000e+00
85.5156877010	0.000000e+00
85.5161809880	0.000000e+00
85.5166742740	0.000000e+00
85.5171675610	0.000000e+00
85.5176608470	0.000000e+00
85.5181541340	0.000000e+00
85.5186474200	0.000000e+00
85.5191407070	0.000000e+00
85.5196339930	0.000000e+00
85.5201272800	0.000000e+00
85.5206205660	0.000000e+00
85.5211138530	0.000000e+00
85.5216071390	0.000000e+00
85.5221004260	0.000000e+00
85.5225937120	0.000000e+00
85.5230869990	0.000000e+00
85.5235802850	0.000000e+00
85.5240735720	0.000000e+00
85.5245668580	0.000000e+00
85.5250601450	0.000000e+00
85.5255534310	0.000000e+00
85.5260467180	0.000000e+00
85.5265400040	0.000000e+00
85.5270332910	0.000000e+00
85.5275265770	0.000000e+00
85.5280198640	0.000000e+00
85.5285131500	0.000000e+00
85.5290064370	0.000000e+00
85.5294997230	0.000000e+00
85.5299930100	0.000000e+00
85.5304862960	0.000000e+00
85.5309795830	0.000000e+00
85.5314728690	0.000000e+00
85.5319661560	0.000000e+00
85.5324594420	0.000000e+00
85.5329527290	0.000000e+00
85.5334460150	0.000000e+00
85.5339393020	0.000000e+00
85.5344325880	0.000000e+00
85.5349258750	0.000000e+00
85.5354191610	0.000000e+00
85.5359124480	0.000000e+00
85.5364057340	0.000000e+00
85.5368990210	0.000000e+00
85.5373923070	0.000000e+00
85.5378855940	0.000000e+00
85.5383788800	0.000000e+00
85.5388721670	0.000000e+00
85.5393654530	0.000000e+00
85.5398587400	9.647688e-02
85.5403520260	1.932395e-01
85.5408453130	3.334804e-01
85.5413385990	6.932496e-01
85.5418318860	1.505265e+00
85.5423251720	2.390431e+00
85.5428184590	0.000000e+00
85.5433117450	0.000000e+00
85.5438050320	0.000000e+00
85.5442983180	0.000000e+00
85.5447916050	0.000000e+00
85.5452848910	0.000000e+00
85.5457781780	0.000000e+00
85.5462714640	7.980714e+00
85.5467647510	7.437061e+00
85.5472580380	6.126776e+00
85.5477513240	4.793266e+00
85.5482446110	3.483632e+00
85.5487378970	2.152751e+00
85.5492311840	1.191880e+00
85.5497244700	0.000000e+00
85.5502177570	0.000000e+00
85.5507110430	0.000000e+00
85.5512043300	0.000000e+00
85.5516976160	0.000000e+00
85.5521909030	4.707170e+00
85.5526841890	7.602739e+00
85.5531774760	9.227017e+00
85.5536707620	7.765285e+00
85.5541640490	4.971348e+00
85.5546573350	3.412975e+00
85.5551506220	0.000000e+00
85.5556439080	0.000000e+00
85.5561371950	0.000000e+00
85.5566304810	0.000000e+00
85.5571237680	0.000000e+00
85.5576170540	0.000000e+00
85.5581103410	0.000000e+00
85.5586036270	0.000000e+00
85.5590969140	0.000000e+00
85.5595902000	0.000000e+00
85.5600834870	0.000000e+00
85.5605767730	0.000000e+00
85.5610700600	0.000000e+00
85.5615633460	0.000000e+00
85.5620566330	0.000000e+00
85.5625499190	0.000000e+00
85.5630432060	0.000000e+00
85.5635364920	0.000000e+00
85.5640297790	0.000000e+00
85.5645230650	0.000000e+00
85.5650163520	0.000000e+00
85.5655096380	0.000000e+00
85.5660029250	0.000000e+00
85.5664962110	0.000000e+00
85.5669894980	0.000000e+00
85.5674827840	0.000000e+00
85.5679760710	0.000000e+00
85.5684693570	0.000000e+00
85.5689626440	0.000000e+00
85.5694559300	0.000000e+00
85.5699492170	0.000000e+00
85.5704425030	0.000000e+00
85.5709357900	0.000000e+00
85.5714290760	0.000000e+00
85.5719223630	0.000000e+00
85.5724156490	0.000000e+00
85.5729089360	0.000000e+00
85.5734022220	0.000000e+00
85.5738955090	0.000000e+00
85.5743887950	0.000000e+00
85.5748820820	0.000000e+00
85.5753753680	0.000000e+00
85.5758686550	0.000000e+00
85.5763619410	0.000000e+00
85.5768552280	0.000000e+00
85.5773485140	0.000000e+00
85.5778418010	0.000000e+00
85.5783350870	0.000000e+00
85.5788283740	0.000000e+00
85.5793216600	0.000000e+00
85.5798149470	0.000000e+00
85.5803082330	0.000000e+00
85.5808015200	0.000000e+00
85.5812948060	0.000000e+00
85.5817880930	0.000000e+00
85.5822813790	0.000000e+00
85.5827746660	0.000000e+00
85.5832679520	0.000000e+00
85.5837612390	0.000000e+00
85.5842545250	0.000000e+00
85.5847478120	0.000000e+00
85.5852410980	0.000000e+00
85.5857343850	0.000000e+00
85.5862276710	0.000000e+00
85.5867209580	1.363618e+00
85.5872142440	7.206585e-01
85.5877075310	7.966372e-01
85.5882008170	1.257238e+00
85.5886941040	1.971891e+00
85.5891873900	2.448216e+00
85.5896806770	2.371703e+00
85.5901739630	0.000000e+00
85.5906672500	0.000000e+00
85.5911605360	0.000000e+00
85.5916538230	0.000000e+00
85.5921471090	0.000000e+00
85.5926403960	0.000000e+00
85.5931336820	0.000000e+00
85.5936269690	0.000000e+00
85.5941202550	0.000000e+00
85.5946135420	0.000000e+00
85.5951068280	0.000000e+00
85.5956001150	0.000000e+00
85.5960934010	0.000000e+00
85.5965866880	0.000000e+00
85.5970799740	0.000000e+00
85.5975732610	0.000000e+00
85.5980665470	1.238252e+00
85.5985598340	1.119898e+00
85.5990531200	1.202817e+00
85.5995464070	1.190301e+00
85.6000396930	9.365873e-01
85.6005329800	9.859130e-01
85.6010262660	0.000000e+00
85.6015195530	0.000000e+00
85.6020128390	0.000000e+00
85.6025061260	0.000000e+00
85.6029994120	0.000000e+00
85.6034926990	0.000000e+00
85.6039859850	0.000000e+00
85.6044792720	0.000000e+00
85.6049725580	0.000000e+00
85.6054658450	0.000000e+00
85.6059591310	0.000000e+00
85.6064524180	0.000000e+00
85.6069457040	0.000000e+00
85.6074389910	0.000000e+00
85.6079322770	0.000000e+00
85.6084255640	0.000000e+00
85.6089188500	0.000000e+00
85.6094121370	0.000000e+00
85.6099054230	0.000000e+00
85.6103987100	0.000000e+00
85.6108919960	0.000000e+00
85.6113852830	0.000000e+00
85.6118785690	0.000000e+00
85.6123718560	0.000000e+00
85.6128651420	0.000000e+00
85.6133584290	0.000000e+00
85.6138517150	0.000000e+00
85.6143450020	0.000000e+00
85.6148382880	0.000000e+00
85.6153315750	0.000000e+00
85.6158248610	0.000000e+00
85.6163181480	0.000000e+00
85.6168114340	0.000000e+00
85.6173047210	0.000000e+00
85.6177980070	0.000000e+00
85.6182912940	0.000000e+00
85.6187845800	0.000000e+00
85.6192778670	0.000000e+00
85.6197711530	0.000000e+00
85.6202644400	0.000000e+00
85.6207577260	0.000000e+00
85.6212510130	0.000000e+00
85.6217442990	0.000000e+00
85.6222375860	0.000000e+00
85.6227308720	0.000000e+00
85.6232241590	0.000000e+00
85.6237174450	0.000000e+00
85.6242107320	0.000000e+00
85.6247040180	0.000000e+00
85.6251973050	0.000000e+00
85.6256905910	0.000000e+00
85.6261838780	0.000000e+00
85.6266771640	0.000000e+00
85.6271704510	0.000000e+00
85.6276637370	0.000000e+00
85.6281570240	0.000000e+00
85.6286503100	0.000000e+00
85.6291435970	0.000000e+00
85.6296368830	0.000000e+00
85.6301301700	0.000000e+00
85.6306234560	0.000000e+00
85.6311167430	0.000000e+00
85.6316100290	0.000000e+00
85.6321033160	0.000000e+00
85.6325966020	0.000000e+00
85.6330898890	0.000000e+00
85.6335831750	0.000000e+00
85.6340764620	0.000000e+00
85.6345697480	0.000000e+00
85.6350630350	0.000000e+00
85.6355563210	0.000000e+00
85.6360496080	0.000000e+00
85.6365428940	0.000000e+00
85.6370361810	0.000000e+00
85.6375294670	0.000000e+00
85.6380227540	0.000000e+00
85.6385160400	0.000000e+00
85.6390093270	0.000000e+00
85.6395026130	0.000000e+00
85.6399959000	0.000000e+00
85.6404891860	0.000000e+00
85.6409824730	0.000000e+00
85.6414757590	0.000000e+00
85.6419690460	0.000000e+00
85.6424623320	0.000000e+00
85.6429556190	0.000000e+00
85.6434489060	0.000000e+00
85.6439421920	0.000000e+00
85.6444354790	1.461622e+00
85.6449287650	1.818629e+00
85.6454220520	2.043244e+00
85.6459153380	1.877550e+00
85.6464086250	1.435247e+00
85.6469019110	1.017406e+00
85.6473951980	8.065503e-01
85.6478884840	1.068813e+00
85.6483817710	0.000000e+00
85.6488750570	0.000000e+00
85.6493683440	3.238170e+00
85.6498616300	2.543580e+00
85.6503549170	1.432795e+00
85.6508482030	5.914555e-01
85.6513414900	2.219525e-01
85.6518347760	5.642161e-02
85.6523280630	9.851960e-02
85.6528213490	0.000000e+00
85.6533146360	0.000000e+00
85.6538079220	0.000000e+00
85.6543012090	0.000000e+00
85.6547944950	0.000000e+00
85.6552877820	0.000000e+00
85.6557810680	0.000000e+00
85.6562743550	0.000000e+00
85.6567676410	0.000000e+00
85.6572609280	0.000000e+00
85.6577542140	0.000000e+00
85.6582475010	0.000000e+00
85.6587407870	0.000000e+00
85.6592340740	0.000000e+00
85.6597273600	0.000000e+00
85.6602206470	0.000000e+00
85.6607139330	0.000000e+00
85.6612072200	0.000000e+00
85.6617005060	0.000000e+00
85.6621937930	0.000000e+00
85.6626870790	0.000000e+00
85.6631803660	0.000000e+00
85.6636736520	0.000000e+00
85.6641669390	0.000000e+00
85.6646602250	9.648201e+00
85.6651535120	1.145261e+01
85.6656467980	1.239300e+01
85.6661400850	1.235525e+01
85.6666333710	1.085840e+01
85.6671266580	8.072258e+00
85.6676199440	0.000000e+00
85.6681132310	0.000000e+00
85.6686065170	0.000000e+00
85.6690998040	0.000000e+00
85.6695930900	0.000000e+00
85.6700863770	0.000000e+00
85.6705796630	0.000000e+00
85.6710729500	0.000000e+00
85.6715662360	0.000000e+00
85.6720595230	0.000000e+00
85.6725528090	0.000000e+00
85.6730460960	0.000000e+00
85.6735393820	0.000000e+00
85.6740326690	0.000000e+00
85.6745259550	0.000000e+00
85.6750192420	0.000000e+00
85.6755125280	0.000000e+00
85.6760058150	0.000000e+00
85.6764991010	0.000000e+00
85.6769923880	0.000000e+00
85.6774856740	0.000000e+00
85.6779789610	0.000000e+00
85.6784722470	0.000000e+00
85.6789655340	0.000000e+00
85.6794588200	0.000000e+00
85.6799521070	0.000000e+00
85.6804453930	0.000000e+00
85.6809386800	0.000000e+00
85.6814319660	0.000000e+00
85.6819252530	0.000000e+00
85.6824185390	0.000000e+00
85.6829118260	0.000000e+00
85.6834051120	0.000000e+00
85.6838983990	0.000000e+00
85.6843916850	0.000000e+00
85.6848849720	0.000000e+00
85.6853782580	0.000000e+00
85.6858715450	7.074028e+00
85.6863648310	6.964739e+00
85.6868581180	6.383874e+00
85.6873514040	6.075919e+00
85.6878446910	6.042285e+00
85.6883379770	6.770100e+00
85.6888312640	0.000000e+00
85.6893245500	0.000000e+00
85.6898178370	0.000000e+00
85.6903111230	0.000000e+00
85.6908044100	0.000000e+00
85.6912976960	0.000000e+00
85.6917909830	0.000000e+00
85.6922842690	0.000000e+00
85.6927775560	0.000000e+00
85.6932708420	0.000000e+00
85.6937641290	0.000000e+00
85.6942574150	0.000000e+00
85.6947507020	0.000000e+00
85.6952439880	0.000000e+00
85.6957372750	0.000000e+00
85.6962305610	0.000000e+00
85.6967238480	0.000000e+00
85.6972171340	0.000000e+00
85.6977104210	0.000000e+00
85.6982037070	0.000000e+00
85.6986969940	0.000000e+00
85.6991902800	0.000000e+00
85.6996835670	0.000000e+00
85.7001768530	0.000000e+00
85.7006701400	0.000000e+00
85.7011634260	0.000000e+00
85.7016567130	0.000000e+00
85.7021499990	0.000000e+00
85.7026432860	0.000000e+00
85.7031365720	0.000000e+00
85.7036298590	0.000000e+00
85.7041231450	0.000000e+00
85.7046164320	0.000000e+00
85.7051097180	0.000000e+00
85.7056030050	0.000000e+00
85.7060962910	0.000000e+00
85.7065895780	0.000000e+00
85.7070828640	0.000000e+00
85.7075761510	0.000000e+00
85.7080694370	0.000000e+00
85.7085627240	0.000000e+00
85.7090560100	0.000000e+00
85.7095492970	0.000000e+00
85.7100425830	0.000000e+00
85.7105358700	0.000000e+00
85.7110291560	0.000000e+00
85.7115224430	0.000000e+00
85.7120157290	0.000000e+00
85.7125090160	0.000000e+00
85.7130023020	0.000000e+00
85.7134955890	0.000000e+00
85.7139888750	0.000000e+00
85.7144821620	0.000000e+00
85.7149754480	0.000000e+00
85.7154687350	0.000000e+00
85.7159620210	0.000000e+00
85.7164553080	0.000000e+00
85.7169485940	0.000000e+00
85.7174418810	0.000000e+00
85.7179351670	0.000000e+00
85.7184284540	0.000000e+00
85.7189217400	0.000000e+00
85.7194150270	0.000000e+00
85.7199083130	0.000000e+00
85.7204016000	0.000000e+00
85.7208948860	0.000000e+00
85.7213881730	0.000000e+00
85.7218814590	0.000000e+00
85.7223747460	0.000000e+00
85.7228680320	0.000000e+00
85.7233613190	0.000000e+00
85.7238546050	0.000000e+00
85.7243478920	0.000000e+00
85.7248411780	0.000000e+00
85.7253344650	0.000000e+00
85.7258277510	0.000000e+00
85.7263210380	0.000000e+00
85.7268143240	0.000000e+00
85.7273076110	0.000000e+00
85.7278008970	0.000000e+00
85.7282941840	0.000000e+00
85.7287874700	0.000000e+00
85.7292807570	0.000000e+00
85.7297740430	0.000000e+00
85.7302673300	0.000000e+00
85.7307606160	0.000000e+00
85.7312539030	0.000000e+00
85.7317471890	0.000000e+00
85.7322404760	0.000000e+00
85.7327337620	0.000000e+00
85.7332270490	0.000000e+00
85.7337203350	0.000000e+00
85.7342136220	0.000000e+00
85.7347069080	0.000000e+00
85.7352001950	0.000000e+00
85.7356934810	0.000000e+00
85.7361867680	0.000000e+00
85.7366800540	0.000000e+00
85.7371733410	0.000000e+00
85.7376666270	0.000000e+00
85.7381599140	0.000000e+00
85.7386532000	0.000000e+00
85.7391464870	0.000000e+00
85.7396397730	0.000000e+00
85.7401330600	6.203741e-01
85.7406263470	5.725454e-02
85.7411196330	2.842252e-03
85.7416129200	9.565383e-01
85.7421062060	3.031139e+00
85.7425994930	6.316125e+00
85.7430927790	0.000000e+00
85.7435860660	0.000000e+00
85.7440793520	0.000000e+00
85.7445726390	0.000000e+00
85.7450659250	0.000000e+00
85.7455592120	0.000000e+00
85.7460524980	0.000000e+00
85.7465457850	0.000000e+00
85.7470390710	0.000000e+00
85.7475323580	0.000000e+00
85.7480256440	0.000000e+00
85.7485189310	0.000000e+00
85.7490122170	0.000000e+00
85.7495055040	0.000000e+00
85.7499987900	0.000000e+00
85.7504920770	0.000000e+00
85.7509853630	0.000000e+00
85.7514786500	0.000000e+00
85.7519719360	0.000000e+00
85.7524652230	0.000000e+00
85.7529585090	0.000000e+00
85.7534517960	0.000000e+00
85.7539450820	0.000000e+00
85.7544383690	0.000000e+00
85.7549316550	0.000000e+00
85.7554249420	0.000000e+00
85.7559182280	0.000000e+00
85.7564115150	0.000000e+00
85.7569048010	0.000000e+00
85.7573980880	0.000000e+00
85.7578913740	0.000000e+00
85.7583846610	8.636961e-01
85.7588779470	1.675687e+00
85.7593712340	5.297289e+00
85.7598645200	1.005830e+01
85.7603578070	1.306792e+01
85.7608510930	1.508606e+01
85.7613443800	0.000000e+00
85.7618376660	1.560772e+01
85.7623309530	1.044438e+01
85.7628242390	5.809408e+00
85.7633175260	5.250719e+00
85.7638108120	7.978074e+00
85.7643040990	1.255389e+01
85.7647973850	0.000000e+00
85.7652906720	0.000000e+00
85.7657839580	0.000000e+00
85.7662772450	0.000000e+00
85.7667705310	0.000000e+00
85.7672638180	3.994033e+00
85.7677571040	7.617610e+00
85.7682503910	1.189672e+01
85.7687436770	1.430087e+01
85.7692369640	1.193314e+01
85.7697302500	6.738427e+00
85.7702235370	0.000000e+00
85.7707168230	0.000000e+00
85.7712101100	0.000000e+00
85.7717033960	0.000000e+00
85.7721966830	0.000000e+00
85.7726899690	0.000000e+00
85.7731832560	0.000000e+00
85.7736765420	0.000000e+00
85.7741698290	0.000000e+00
85.7746631150	0.000000e+00
85.7751564020	0.000000e+00
85.7756496880	0.000000e+00
85.7761429750	0.000000e+00
85.7766362610	0.000000e+00
85.7771295480	0.000000e+00
85.7776228340	0.000000e+00
85.7781161210	0.000000e+00
85.7786094070	0.000000e+00
85.7791026940	0.000000e+00
85.7795959800	0.000000e+00
85.7800892670	0.000000e+00
85.7805825530	0.000000e+00
85.7810758400	0.000000e+00
85.7815691260	0.000000e+00
85.7820624130	0.000000e+00
85.7825556990	0.000000e+00
85.7830489860	0.000000e+00
85.7835422720	0.000000e+00
85.7840355590	0.000000e+00
85.7845288450	0.000000e+00
85.7850221320	0.000000e+00
85.7855154180	0.000000e+00
85.7860087050	0.000000e+00
85.7865019910	0.000000e+00
85.7869952780	0.000000e+00
85.7874885640	0.000000e+00
85.7879818510	0.000000e+00
85.7884751370	0.000000e+00
85.7889684240	0.000000e+00
85.7894617100	0.000000e+00
85.7899549970	0.000000e+00
85.7904482830	0.000000e+00
85.7909415700	0.000000e+00
85.7914348560	0.000000e+00
85.7919281430	0.000000e+00
85.7924214290	0.000000e+00
85.7929147160	0.000000e+00
85.7934080020	0.000000e+00
85.7939012890	0.000000e+00
85.7943945750	0.000000e+00
85.7948878620	0.000000e+00
85.7953811480	0.000000e+00
85.7958744350	0.000000e+00
85.7963677210	0.000000e+00
85.7968610080	0.000000e+00
85.7973542940	0.000000e+00
85.7978475810	1.163573e+00
85.7983408670	9.599049e-01
85.7988341540	1.000287e+00
85.7993274400	9.714709e-01
85.7998207270	9.531888e-01
85.8003140130	1.340612e+00
85.8008073000	0.000000e+00
85.8013005860	0.000000e+00
85.8017938730	0.000000e+00
85.8022871590	0.000000e+00
85.8027804460	0.000000e+00
85.8032737320	0.000000e+00
85.8037670190	0.000000e+00
85.8042603050	0.000000e+00
85.8047535920	0.000000e+00
85.8052468780	0.000000e+00
85.8057401650	0.000000e+00
85.8062334510	0.000000e+00
85.8067267380	0.000000e+00
85.8072200240	0.000000e+00
85.8077133110	0.000000e+00
85.8082065970	0.000000e+00
85.8086998840	0.000000e+00
85.8091931700	0.000000e+00
85.8096864570	0.000000e+00
85.8101797430	0.000000e+00
85.8106730300	0.000000e+00
85.8111663160	0.000000e+00
85.8116596030	0.000000e+00
85.8121528890	0.000000e+00
85.8126461760	0.000000e+00
85.8131394620	0.000000e+00
85.8136327490	0.000000e+00
85.8141260350	0.000000e+00
85.8146193220	0.000000e+00
85.8151126080	0.000000e+00
85.8156058950	0.000000e+00
85.8160991810	0.000000e+00
85.8165924680	0.000000e+00
85.8170857540	0.000000e+00
85.8175790410	0.000000e+00
85.8180723270	0.000000e+00
85.8185656140	0.000000e+00
85.8190589000	7.270177e-01
85.8195521870	6.767672e-01
85.8200454730	7.108979e-01
85.8205387600	5.797842e-01
85.8210320460	3.430718e-01
85.8215253330	0.000000e+00
85.8220186190	0.000000e+00
85.8225119060	0.000000e+00
85.8230051920	0.000000e+00
85.8234984790	0.000000e+00
85.8239917650	0.000000e+00
85.8244850520	0.000000e+00
85.8249783380	0.000000e+00
85.8254716250	0.000000e+00
85.8259649110	0.000000e+00
85.8264581980	0.000000e+00
85.8269514840	0.000000e+00
85.8274447710	0.000000e+00
85.8279380570	0.000000e+00
85.8284313440	0.000000e+00
85.8289246300	0.000000e+00
85.8294179170	0.000000e+00
85.8299112030	0.000000e+00
85.8304044900	0.000000e+00
85.8308977760	0.000000e+00
85.8313910630	0.000000e+00
85.8318843490	0.000000e+00
85.8323776360	0.000000e+00
85.8328709220	0.000000e+00
85.8333642090	0.000000e+00
85.8338574950	0.000000e+00
85.8343507820	0.000000e+00
85.8348440680	0.000000e+00
85.8353373550	0.000000e+00
85.8358306410	0.000000e+00
85.8363239280	0.000000e+00
85.8368172150	0.000000e+00
85.8373105010	0.000000e+00
85.8378037880	1.217412e-01
85.8382970740	5.182595e-03
85.8387903610	1.926234e-02
85.8392836470	3.404441e-02
85.8397769340	0.000000e+00
85.8402702200	0.000000e+00
85.8407635070	0.000000e+00
85.8412567930	0.000000e+00
85.8417500800	0.000000e+00
85.8422433660	0.000000e+00
85.8427366530	0.000000e+00
85.8432299390	0.000000e+00
85.8437232260	0.000000e+00
85.8442165120	0.000000e+00
85.8447097990	0.000000e+00
85.8452030850	0.000000e+00
85.8456963720	0.000000e+00
85.8461896580	0.000000e+00
85.8466829450	0.000000e+00
85.8471762310	0.000000e+00
85.8476695180	0.000000e+00
85.8481628040	0.000000e+00
85.8486560910	0.000000e+00
85.8491493770	0.000000e+00
85.8496426640	0.000000e+00
85.8501359500	0.000000e+00
85.8506292370	0.000000e+00
85.8511225230	2.320926e+00
85.8516158100	1.645841e+00
85.8521090960	8.123868e-01
85.8526023830	1.754451e-01
85.8530956690	0.000000e+00
85.8535889560	2.432907e-01
85.8540822420	0.000000e+00
85.8545755290	0.000000e+00
85.8550688150	0.000000e+00
85.8555621020	0.000000e+00
85.8560553880	0.000000e+00
85.8565486750	0.000000e+00
85.8570419610	0.000000e+00
85.8575352480	0.000000e+00
85.8580285340	0.000000e+00
85.8585218210	0.000000e+00
85.8590151070	0.000000e+00
85.8595083940	0.000000e+00
85.8600016800	0.000000e+00
85.8604949670	0.000000e+00
85.8609882530	0.000000e+00
85.8614815400	0.000000e+00
85.8619748260	0.000000e+00
85.8624681130	0.000000e+00
85.8629613990	0.000000e+00
85.8634546860	0.000000e+00
85.8639479720	0.000000e+00
85.8644412590	0.000000e+00
85.8649345450	0.000000e+00
85.8654278320	0.000000e+00
85.8659211180	0.000000e+00
85.8664144050	0.000000e+00
85.8669076910	0.000000e+00
85.8674009780	0.000000e+00
85.8678942640	0.000000e+00
85.8683875510	0.000000e+00
85.8688808370	0.000000e+00
85.8693741240	0.000000e+00
85.8698674100	0.000000e+00
85.8703606970	0.000000e+00
85.8708539830	0.000000e+00
85.8713472700	0.000000e+00
85.8718405560	0.000000e+00
85.8723338430	0.000000e+00
85.8728271290	0.000000e+00
85.8733204160	0.000000e+00
85.8738137020	0.000000e+00
85.8743069890	0.000000e+00
85.8748002750	0.000000e+00
85.8752935620	0.000000e+00
85.8757868480	0.000000e+00
85.8762801350	0.000000e+00
85.8767734210	0.000000e+00
85.8772667080	0.000000e+00
85.8777599940	0.000000e+00
85.8782532810	0.000000e+00
85.8787465670	0.000000e+00
85.8792398540	0.000000e+00
85.8797331400	0.000000e+00
85.8802264270	0.000000e+00
85.8807197130	0.000000e+00
85.8812130000	0.000000e+00
85.8817062860	0.000000e+00
85.8821995730	0.000000e+00
85.8826928590	0.000000e+00
85.8831861460	0.000000e+00
85.8836794320	0.000000e+00
85.8841727190	0.000000e+00
85.8846660050	0.000000e+00
85.8851592920	0.000000e+00
