!xValues(GHz)	yValues(K)
93.7515991480	0.000000e+00
93.7520924340	0.000000e+00
93.7525857210	0.000000e+00
93.7530790070	0.000000e+00
93.7535722940	0.000000e+00
93.7540655800	0.000000e+00
93.7545588670	0.000000e+00
93.7550521530	0.000000e+00
93.7555454400	0.000000e+00
93.7560387260	0.000000e+00
93.7565320130	0.000000e+00
93.7570252990	0.000000e+00
93.7575185860	0.000000e+00
93.7580118720	0.000000e+00
93.7585051590	0.000000e+00
93.7589984450	0.000000e+00
93.7594917320	0.000000e+00
93.7599850180	0.000000e+00
93.7604783050	0.000000e+00
93.7609715910	0.000000e+00
93.7614648780	0.000000e+00
93.7619581640	0.000000e+00
93.7624514510	0.000000e+00
93.7629447370	1.221173e+00
93.7634380240	1.974108e+00
93.7639313100	2.301784e+00
93.7644245970	2.436600e+00
93.7649178830	1.679504e+00
93.7654111700	1.187065e+00
93.7659044560	1.038468e+00
93.7663977430	7.623947e-01
93.7668910290	2.957768e-01
93.7673843160	0.000000e+00
93.7678776030	0.000000e+00
93.7683708890	2.640630e-01
93.7688641760	9.742761e-01
93.7693574620	1.994983e+00
93.7698507490	3.112532e+00
93.7703440350	4.072663e+00
93.7708373220	4.207038e+00
93.7713306080	3.772429e+00
93.7718238950	3.356172e+00
93.7723171810	3.628694e+00
93.7728104680	4.124947e+00
93.7733037540	4.260590e+00
93.7737970410	4.101441e+00
93.7742903270	3.969072e+00
93.7747836140	4.488802e+00
93.7752769000	5.706964e+00
93.7757701870	6.276171e+00
93.7762634730	0.000000e+00
93.7767567600	0.000000e+00
93.7772500460	0.000000e+00
93.7777433330	0.000000e+00
93.7782366190	0.000000e+00
93.7787299060	0.000000e+00
93.7792231920	0.000000e+00
93.7797164790	0.000000e+00
93.7802097650	0.000000e+00
93.7807030520	0.000000e+00
93.7811963380	0.000000e+00
93.7816896250	0.000000e+00
93.7821829110	0.000000e+00
93.7826761980	0.000000e+00
93.7831694840	0.000000e+00
93.7836627710	0.000000e+00
93.7841560570	0.000000e+00
93.7846493440	0.000000e+00
93.7851426300	0.000000e+00
93.7856359170	0.000000e+00
93.7861292030	0.000000e+00
93.7866224900	0.000000e+00
93.7871157760	0.000000e+00
93.7876090630	0.000000e+00
93.7881023490	0.000000e+00
93.7885956360	0.000000e+00
93.7890889220	0.000000e+00
93.7895822090	0.000000e+00
93.7900754950	0.000000e+00
93.7905687820	0.000000e+00
93.7910620680	0.000000e+00
93.7915553550	0.000000e+00
93.7920486410	0.000000e+00
93.7925419280	0.000000e+00
93.7930352140	0.000000e+00
93.7935285010	0.000000e+00
93.7940217870	0.000000e+00
93.7945150740	0.000000e+00
93.7950083600	0.000000e+00
93.7955016470	0.000000e+00
93.7959949330	0.000000e+00
93.7964882200	0.000000e+00
93.7969815060	0.000000e+00
93.7974747930	0.000000e+00
93.7979680790	0.000000e+00
93.7984613660	0.000000e+00
93.7989546520	0.000000e+00
93.7994479390	0.000000e+00
93.7999412250	2.975459e-01
93.8004345120	7.371210e-01
93.8009277980	9.628515e-01
93.8014210850	7.914780e-01
93.8019143710	6.289793e-01
93.8024076580	7.531450e-01
93.8029009440	1.170573e+00
93.8033942310	1.538213e+00
93.8038875170	1.472452e+00
93.8043808040	1.518879e+00
93.8048740900	1.276873e+00
93.8053673770	1.682582e+00
93.8058606630	2.639001e+00
93.8063539500	3.859882e+00
93.8068472360	4.043069e+00
93.8073405230	3.503470e+00
93.8078338090	2.329056e+00
93.8083270960	1.594644e+00
93.8088203820	1.521988e+00
93.8093136690	1.548981e+00
93.8098069550	2.156422e+00
93.8103002420	3.235398e+00
93.8107935280	5.359788e+00
93.8112868150	7.730152e+00
93.8117801010	9.663149e+00
93.8122733880	1.076574e+01
93.8127666740	1.018752e+01
93.8132599610	8.070958e+00
93.8137532470	5.535546e+00
93.8142465340	4.095503e+00
93.8147398200	4.154420e+00
93.8152331070	4.327419e+00
93.8157263930	3.894514e+00
93.8162196800	3.314737e+00
93.8167129660	2.698804e+00
93.8172062530	2.424777e+00
93.8176995390	2.629383e+00
93.8181928260	2.817526e+00
93.8186861120	2.750511e+00
93.8191793990	2.441335e+00
93.8196726850	2.442310e+00
93.8201659720	2.407497e+00
93.8206592580	1.993385e+00
93.8211525450	1.300361e+00
93.8216458310	6.999658e-01
93.8221391180	6.153804e-01
93.8226324040	8.619950e-01
93.8231256910	9.262311e-01
93.8236189770	7.761445e-01
93.8241122640	5.101982e-01
93.8246055500	4.870453e-01
93.8250988370	4.075624e-01
93.8255921230	8.214913e-02
93.8260854100	0.000000e+00
93.8265786960	0.000000e+00
93.8270719830	0.000000e+00
93.8275652690	0.000000e+00
93.8280585560	5.567809e-01
93.8285518420	1.405237e+00
93.8290451290	2.320688e+00
93.8295384150	2.643927e+00
93.8300317020	2.272428e+00
93.8305249880	1.543547e+00
93.8310182750	7.124491e-01
93.8315115610	1.034666e-01
93.8320048480	0.000000e+00
93.8324981340	0.000000e+00
93.8329914210	0.000000e+00
93.8334847070	0.000000e+00
93.8339779940	0.000000e+00
93.8344712800	0.000000e+00
93.8349645670	0.000000e+00
93.8354578530	0.000000e+00
93.8359511400	0.000000e+00
93.8364444260	0.000000e+00
93.8369377130	0.000000e+00
93.8374309990	0.000000e+00
93.8379242860	0.000000e+00
93.8384175720	0.000000e+00
93.8389108590	0.000000e+00
93.8394041450	0.000000e+00
93.8398974320	0.000000e+00
93.8403907180	0.000000e+00
93.8408840050	0.000000e+00
93.8413772910	0.000000e+00
93.8418705780	0.000000e+00
93.8423638640	0.000000e+00
93.8428571510	0.000000e+00
93.8433504370	0.000000e+00
93.8438437240	0.000000e+00
93.8443370100	0.000000e+00
93.8448302970	0.000000e+00
93.8453235830	0.000000e+00
93.8458168700	0.000000e+00
93.8463101560	0.000000e+00
93.8468034430	0.000000e+00
93.8472967290	0.000000e+00
93.8477900160	0.000000e+00
93.8482833020	0.000000e+00
93.8487765890	0.000000e+00
93.8492698750	0.000000e+00
93.8497631620	0.000000e+00
93.8502564480	0.000000e+00
93.8507497350	0.000000e+00
93.8512430210	0.000000e+00
93.8517363080	0.000000e+00
93.8522295940	0.000000e+00
93.8527228810	0.000000e+00
93.8532161670	0.000000e+00
93.8537094540	0.000000e+00
93.8542027400	0.000000e+00
93.8546960270	0.000000e+00
93.8551893130	0.000000e+00
93.8556826000	0.000000e+00
93.8561758860	0.000000e+00
93.8566691730	0.000000e+00
93.8571624590	0.000000e+00
93.8576557460	0.000000e+00
93.8581490320	0.000000e+00
93.8586423190	0.000000e+00
93.8591356050	0.000000e+00
93.8596288920	0.000000e+00
93.8601221780	0.000000e+00
93.8606154650	0.000000e+00
93.8611087510	0.000000e+00
93.8616020380	0.000000e+00
93.8620953240	0.000000e+00
93.8625886110	0.000000e+00
93.8630818970	0.000000e+00
93.8635751840	0.000000e+00
93.8640684700	0.000000e+00
93.8645617570	0.000000e+00
93.8650550440	0.000000e+00
93.8655483300	0.000000e+00
93.8660416170	0.000000e+00
93.8665349030	0.000000e+00
93.8670281900	0.000000e+00
93.8675214760	0.000000e+00
93.8680147630	0.000000e+00
93.8685080490	0.000000e+00
93.8690013360	0.000000e+00
93.8694946220	0.000000e+00
93.8699879090	0.000000e+00
93.8704811950	0.000000e+00
93.8709744820	0.000000e+00
93.8714677680	0.000000e+00
93.8719610550	0.000000e+00
93.8724543410	0.000000e+00
93.8729476280	0.000000e+00
93.8734409140	0.000000e+00
93.8739342010	0.000000e+00
93.8744274870	0.000000e+00
93.8749207740	0.000000e+00
93.8754140600	0.000000e+00
93.8759073470	0.000000e+00
93.8764006330	0.000000e+00
93.8768939200	0.000000e+00
93.8773872060	0.000000e+00
93.8778804930	0.000000e+00
93.8783737790	0.000000e+00
93.8788670660	0.000000e+00
93.8793603520	0.000000e+00
93.8798536390	0.000000e+00
93.8803469250	0.000000e+00
93.8808402120	0.000000e+00
93.8813334980	0.000000e+00
93.8818267850	1.062231e+00
93.8823200710	1.149231e+00
93.8828133580	1.062020e+00
93.8833066440	1.252031e+00
93.8837999310	1.774255e+00
93.8842932170	2.919109e+00
93.8847865040	4.482217e+00
93.8852797900	6.133291e+00
93.8857730770	7.013095e+00
93.8862663630	6.591523e+00
93.8867596500	5.133010e+00
93.8872529360	3.916367e+00
93.8877462230	3.293659e+00
93.8882395090	2.819243e+00
93.8887327960	1.992069e+00
93.8892260820	1.141346e+00
93.8897193690	6.905662e-01
93.8902126550	5.784127e-01
93.8907059420	6.321519e-01
93.8911992280	1.019904e+00
93.8916925150	1.791995e+00
93.8921858010	2.576398e+00
93.8926790880	3.051543e+00
93.8931723740	2.880823e+00
93.8936656610	1.799652e+00
93.8941589470	6.177574e-01
93.8946522340	0.000000e+00
93.8951455200	1.063807e-01
93.8956388070	1.466227e+00
93.8961320930	0.000000e+00
93.8966253800	0.000000e+00
93.8971186660	0.000000e+00
93.8976119530	0.000000e+00
93.8981052390	0.000000e+00
93.8985985260	0.000000e+00
93.8990918120	0.000000e+00
93.8995850990	0.000000e+00
93.9000783850	0.000000e+00
93.9005716720	0.000000e+00
93.9010649580	0.000000e+00
93.9015582450	0.000000e+00
93.9020515310	0.000000e+00
93.9025448180	0.000000e+00
93.9030381040	5.386837e-01
93.9035313910	1.984147e+00
93.9040246770	3.896036e+00
93.9045179640	5.579553e+00
93.9050112500	6.267446e+00
93.9055045370	6.306635e+00
93.9059978230	5.264015e+00
93.9064911100	4.165253e+00
93.9069843960	3.532365e+00
93.9074776830	3.680935e+00
93.9079709690	3.892418e+00
93.9084642560	3.407421e+00
93.9089575420	2.824836e+00
93.9094508290	2.631058e+00
93.9099441150	2.805612e+00
93.9104374020	3.217293e+00
93.9109306880	3.421447e+00
93.9114239750	3.456537e+00
93.9119172610	3.412075e+00
93.9124105480	3.402895e+00
93.9129038340	3.069676e+00
93.9133971210	2.720636e+00
93.9138904070	2.937590e+00
93.9143836940	3.358685e+00
93.9148769800	3.617189e+00
93.9153702670	4.259022e+00
93.9158635530	5.615472e+00
93.9163568400	5.957556e+00
93.9168501260	5.376097e+00
93.9173434130	0.000000e+00
93.9178366990	0.000000e+00
93.9183299860	0.000000e+00
93.9188232720	0.000000e+00
93.9193165590	0.000000e+00
93.9198098450	0.000000e+00
93.9203031320	0.000000e+00
93.9207964180	0.000000e+00
93.9212897050	0.000000e+00
93.9217829910	0.000000e+00
93.9222762780	0.000000e+00
93.9227695640	0.000000e+00
93.9232628510	0.000000e+00
93.9237561370	0.000000e+00
93.9242494240	0.000000e+00
93.9247427100	0.000000e+00
93.9252359970	0.000000e+00
93.9257292830	0.000000e+00
93.9262225700	0.000000e+00
93.9267158560	0.000000e+00
93.9272091430	0.000000e+00
93.9277024290	0.000000e+00
93.9281957160	0.000000e+00
93.9286890020	0.000000e+00
93.9291822890	0.000000e+00
93.9296755750	0.000000e+00
93.9301688620	0.000000e+00
93.9306621480	0.000000e+00
93.9311554350	0.000000e+00
93.9316487210	0.000000e+00
93.9321420080	0.000000e+00
93.9326352940	0.000000e+00
93.9331285810	0.000000e+00
93.9336218670	0.000000e+00
93.9341151540	0.000000e+00
93.9346084400	0.000000e+00
93.9351017270	0.000000e+00
93.9355950130	0.000000e+00
93.9360883000	0.000000e+00
93.9365815860	0.000000e+00
93.9370748730	0.000000e+00
93.9375681590	0.000000e+00
93.9380614460	0.000000e+00
93.9385547320	0.000000e+00
93.9390480190	0.000000e+00
93.9395413050	0.000000e+00
93.9400345920	0.000000e+00
93.9405278780	0.000000e+00
93.9410211650	0.000000e+00
93.9415144510	0.000000e+00
93.9420077380	0.000000e+00
93.9425010240	0.000000e+00
93.9429943110	0.000000e+00
93.9434875970	0.000000e+00
93.9439808840	0.000000e+00
93.9444741700	0.000000e+00
93.9449674570	0.000000e+00
93.9454607430	0.000000e+00
93.9459540300	0.000000e+00
93.9464473160	0.000000e+00
93.9469406030	0.000000e+00
93.9474338890	0.000000e+00
93.9479271760	0.000000e+00
93.9484204620	0.000000e+00
93.9489137490	0.000000e+00
93.9494070350	0.000000e+00
93.9499003220	0.000000e+00
93.9503936080	0.000000e+00
93.9508868950	0.000000e+00
93.9513801810	0.000000e+00
93.9518734680	0.000000e+00
93.9523667540	0.000000e+00
93.9528600410	0.000000e+00
93.9533533270	0.000000e+00
93.9538466140	0.000000e+00
93.9543399000	0.000000e+00
93.9548331870	0.000000e+00
93.9553264730	0.000000e+00
93.9558197600	0.000000e+00
93.9563130460	0.000000e+00
93.9568063330	0.000000e+00
93.9572996190	0.000000e+00
93.9577929060	0.000000e+00
93.9582861920	0.000000e+00
93.9587794790	0.000000e+00
93.9592727650	0.000000e+00
93.9597660520	0.000000e+00
93.9602593380	0.000000e+00
93.9607526250	0.000000e+00
93.9612459120	0.000000e+00
93.9617391980	0.000000e+00
93.9622324850	0.000000e+00
93.9627257710	0.000000e+00
93.9632190580	0.000000e+00
93.9637123440	0.000000e+00
93.9642056310	0.000000e+00
93.9646989170	0.000000e+00
93.9651922040	0.000000e+00
93.9656854900	0.000000e+00
93.9661787770	0.000000e+00
93.9666720630	0.000000e+00
93.9671653500	0.000000e+00
93.9676586360	0.000000e+00
93.9681519230	0.000000e+00
93.9686452090	0.000000e+00
93.9691384960	0.000000e+00
93.9696317820	0.000000e+00
93.9701250690	0.000000e+00
93.9706183550	0.000000e+00
93.9711116420	0.000000e+00
93.9716049280	0.000000e+00
93.9720982150	0.000000e+00
93.9725915010	0.000000e+00
93.9730847880	0.000000e+00
93.9735780740	0.000000e+00
93.9740713610	0.000000e+00
93.9745646470	0.000000e+00
93.9750579340	0.000000e+00
93.9755512200	0.000000e+00
93.9760445070	0.000000e+00
93.9765377930	0.000000e+00
93.9770310800	0.000000e+00
93.9775243660	0.000000e+00
93.9780176530	0.000000e+00
93.9785109390	0.000000e+00
93.9790042260	0.000000e+00
93.9794975120	0.000000e+00
93.9799907990	0.000000e+00
93.9804840850	0.000000e+00
93.9809773720	0.000000e+00
93.9814706580	0.000000e+00
93.9819639450	0.000000e+00
93.9824572310	0.000000e+00
93.9829505180	0.000000e+00
93.9834438040	0.000000e+00
93.9839370910	0.000000e+00
93.9844303770	0.000000e+00
93.9849236640	0.000000e+00
93.9854169500	0.000000e+00
93.9859102370	4.260864e-01
93.9864035230	0.000000e+00
93.9868968100	0.000000e+00
93.9873900960	2.326034e-01
93.9878833830	6.816957e-01
93.9883766690	1.034369e+00
93.9888699560	1.129898e+00
93.9893632420	1.095329e+00
93.9898565290	1.114030e+00
93.9903498150	1.120748e+00
93.9908431020	9.009966e-01
93.9913363880	4.334062e-01
93.9918296750	0.000000e+00
93.9923229610	0.000000e+00
93.9928162480	0.000000e+00
93.9933095340	0.000000e+00
93.9938028210	9.953501e-02
93.9942961070	2.577430e-01
93.9947893940	6.797762e-01
93.9952826800	1.435922e+00
93.9957759670	2.878074e+00
93.9962692530	5.113313e+00
93.9967625400	6.888181e+00
93.9972558260	6.651477e+00
93.9977491130	4.650769e+00
93.9982423990	2.343847e+00
93.9987356860	5.889775e-01
93.9992289720	0.000000e+00
93.9997222590	0.000000e+00
94.0002155450	0.000000e+00
94.0007088320	0.000000e+00
94.0012021180	0.000000e+00
94.0016954050	4.336731e-01
94.0021886910	1.074799e+00
94.0026819780	1.801243e+00
94.0031752640	2.762610e+00
94.0036685510	0.000000e+00
94.0041618370	0.000000e+00
94.0046551240	0.000000e+00
94.0051484100	0.000000e+00
94.0056416970	0.000000e+00
94.0061349830	0.000000e+00
94.0066282700	0.000000e+00
94.0071215560	0.000000e+00
94.0076148430	0.000000e+00
94.0081081290	0.000000e+00
94.0086014160	0.000000e+00
94.0090947020	0.000000e+00
94.0095879890	0.000000e+00
94.0100812750	0.000000e+00
94.0105745620	0.000000e+00
94.0110678480	7.468722e-01
94.0115611350	5.565061e-01
94.0120544210	7.669536e-01
94.0125477080	1.222817e+00
94.0130409940	1.539565e+00
94.0135342810	1.131283e+00
94.0140275670	5.187709e-01
94.0145208540	3.847691e-01
94.0150141400	3.845116e-01
94.0155074270	7.157835e-02
94.0160007130	0.000000e+00
94.0164940000	2.007525e-02
94.0169872860	7.289942e-01
94.0174805730	1.379519e+00
94.0179738590	1.389210e+00
94.0184671460	8.302877e-01
94.0189604320	1.446604e-01
94.0194537190	0.000000e+00
94.0199470050	3.456969e-01
94.0204402920	2.625795e+00
94.0209335780	6.919144e+00
94.0214268650	1.292875e+01
94.0219201510	1.929479e+01
94.0224134380	2.213893e+01
94.0229067240	1.998772e+01
94.0234000110	1.470179e+01
94.0238932970	9.700837e+00
94.0243865840	0.000000e+00
94.0248798700	0.000000e+00
94.0253731570	0.000000e+00
94.0258664430	0.000000e+00
94.0263597300	0.000000e+00
94.0268530160	0.000000e+00
94.0273463030	0.000000e+00
94.0278395890	0.000000e+00
94.0283328760	0.000000e+00
94.0288261620	0.000000e+00
94.0293194490	2.111088e+00
94.0298127350	2.127288e+00
94.0303060220	1.525640e+00
94.0307993080	9.044189e-01
94.0312925950	5.342156e-01
94.0317858810	4.407787e-01
94.0322791680	5.589044e-01
94.0327724540	7.098647e-01
94.0332657410	8.251588e-01
94.0337590270	8.457472e-01
94.0342523140	7.768335e-01
94.0347456000	6.426289e-01
94.0352388870	3.910721e-01
94.0357321730	4.641196e-02
94.0362254600	0.000000e+00
94.0367187460	0.000000e+00
94.0372120330	0.000000e+00
94.0377053190	0.000000e+00
94.0381986060	1.023410e-01
94.0386918920	4.108537e-01
94.0391851790	5.189572e-01
94.0396784650	4.840376e-01
94.0401717520	3.845731e-01
94.0406650380	6.388800e-01
94.0411583250	1.063373e+00
94.0416516110	1.543475e+00
94.0421448980	1.826715e+00
94.0426381840	1.663767e+00
94.0431314710	1.223021e+00
94.0436247570	1.012109e+00
94.0441180440	9.049701e-01
94.0446113300	9.978478e-01
94.0451046170	1.283539e+00
94.0455979030	0.000000e+00
94.0460911900	0.000000e+00
94.0465844760	0.000000e+00
94.0470777630	0.000000e+00
94.0475710490	0.000000e+00
94.0480643360	0.000000e+00
94.0485576220	0.000000e+00
94.0490509090	0.000000e+00
94.0495441950	0.000000e+00
94.0500374820	0.000000e+00
94.0505307680	0.000000e+00
94.0510240550	0.000000e+00
94.0515173410	0.000000e+00
94.0520106280	0.000000e+00
94.0525039140	0.000000e+00
94.0529972010	0.000000e+00
94.0534904870	0.000000e+00
94.0539837740	0.000000e+00
94.0544770600	0.000000e+00
94.0549703470	0.000000e+00
94.0554636330	0.000000e+00
94.0559569200	0.000000e+00
94.0564502060	0.000000e+00
94.0569434930	6.025375e-01
94.0574367790	1.936438e+00
94.0579300660	3.801669e+00
94.0584233530	5.021541e+00
94.0589166390	4.963459e+00
94.0594099260	4.006439e+00
94.0599032120	3.030779e+00
94.0603964990	2.350074e+00
94.0608897850	1.784270e+00
94.0613830720	1.605456e+00
94.0618763580	1.855968e+00
94.0623696450	2.306667e+00
94.0628629310	3.492466e+00
94.0633562180	5.439687e+00
94.0638495040	8.092906e+00
94.0643427910	9.870889e+00
94.0648360770	1.036737e+01
94.0653293640	9.717063e+00
94.0658226500	8.090490e+00
94.0663159370	6.022668e+00
94.0668092230	4.061424e+00
94.0673025100	2.497249e+00
94.0677957960	1.499245e+00
94.0682890830	1.107153e+00
94.0687823690	1.065003e+00
94.0692756560	1.401718e+00
94.0697689420	2.140102e+00
94.0702622290	3.484710e+00
94.0707555150	5.722130e+00
94.0712488020	8.744813e+00
94.0717420880	1.164856e+01
94.0722353750	0.000000e+00
94.0727286610	0.000000e+00
94.0732219480	0.000000e+00
94.0737152340	0.000000e+00
94.0742085210	0.000000e+00
94.0747018070	0.000000e+00
94.0751950940	0.000000e+00
94.0756883800	0.000000e+00
94.0761816670	0.000000e+00
94.0766749530	0.000000e+00
94.0771682400	0.000000e+00
94.0776615260	0.000000e+00
94.0781548130	0.000000e+00
94.0786480990	0.000000e+00
94.0791413860	0.000000e+00
94.0796346720	0.000000e+00
94.0801279590	0.000000e+00
94.0806212450	0.000000e+00
94.0811145320	0.000000e+00
94.0816078180	0.000000e+00
94.0821011050	0.000000e+00
94.0825943910	3.800068e+00
94.0830876780	4.442000e+00
94.0835809640	3.916837e+00
94.0840742510	2.669362e+00
94.0845675370	1.492002e+00
94.0850608240	5.027712e-01
94.0855541100	0.000000e+00
94.0860473970	6.416559e-04
94.0865406830	3.173189e-01
94.0870339700	6.081581e-01
94.0875272560	5.856138e-01
94.0880205430	4.170890e-01
94.0885138290	1.590027e-01
94.0890071160	0.000000e+00
94.0895004020	0.000000e+00
94.0899936890	0.000000e+00
94.0904869750	0.000000e+00
94.0909802620	8.649380e-02
94.0914735480	4.392303e-01
94.0919668350	5.981701e-01
94.0924601210	6.187704e-01
94.0929534080	6.414302e-01
94.0934466940	7.403615e-01
94.0939399810	8.047941e-01
94.0944332670	5.419587e-01
94.0949265540	0.000000e+00
94.0954198400	0.000000e+00
94.0959131270	0.000000e+00
94.0964064130	0.000000e+00
94.0968997000	0.000000e+00
94.0973929860	0.000000e+00
94.0978862730	0.000000e+00
94.0983795590	0.000000e+00
94.0988728460	0.000000e+00
94.0993661320	0.000000e+00
94.0998594190	0.000000e+00
94.1003527050	0.000000e+00
94.1008459920	0.000000e+00
94.1013392780	0.000000e+00
94.1018325650	0.000000e+00
94.1023258510	0.000000e+00
94.1028191380	0.000000e+00
94.1033124240	0.000000e+00
94.1038057110	0.000000e+00
94.1042989970	0.000000e+00
94.1047922840	0.000000e+00
94.1052855700	0.000000e+00
94.1057788570	0.000000e+00
94.1062721430	0.000000e+00
94.1067654300	0.000000e+00
94.1072587160	0.000000e+00
94.1077520030	0.000000e+00
94.1082452890	0.000000e+00
94.1087385760	0.000000e+00
94.1092318620	0.000000e+00
94.1097251490	0.000000e+00
94.1102184350	0.000000e+00
94.1107117220	0.000000e+00
94.1112050080	0.000000e+00
94.1116982950	0.000000e+00
94.1121915810	0.000000e+00
94.1126848680	0.000000e+00
94.1131781540	0.000000e+00
94.1136714410	0.000000e+00
94.1141647270	0.000000e+00
94.1146580140	0.000000e+00
94.1151513000	0.000000e+00
94.1156445870	0.000000e+00
94.1161378730	0.000000e+00
94.1166311600	7.862319e-01
94.1171244460	1.083910e+00
94.1176177330	9.102211e-01
94.1181110190	7.467538e-01
94.1186043060	6.996499e-01
94.1190975920	9.531610e-01
94.1195908790	1.498516e+00
94.1200841650	1.889914e+00
94.1205774520	1.943822e+00
94.1210707380	1.906743e+00
94.1215640250	1.985651e+00
94.1220573110	2.005548e+00
94.1225505980	1.924318e+00
94.1230438840	1.764419e+00
94.1235371710	1.659058e+00
94.1240304570	1.334202e+00
94.1245237440	7.548216e-01
94.1250170300	3.469050e-01
94.1255103170	3.300050e-01
94.1260036030	4.344917e-01
94.1264968900	3.470874e-01
94.1269901760	2.635496e-01
94.1274834630	5.160955e-01
94.1279767490	1.039656e+00
94.1284700360	1.369698e+00
94.1289633220	1.029823e+00
94.1294566090	4.332580e-01
94.1299498950	0.000000e+00
94.1304431820	0.000000e+00
94.1309364680	0.000000e+00
94.1314297550	3.193435e-01
94.1319230410	8.376065e-01
94.1324163280	1.109071e+00
94.1329096140	0.000000e+00
94.1334029010	0.000000e+00
94.1338961870	0.000000e+00
94.1343894740	0.000000e+00
94.1348827600	0.000000e+00
94.1353760470	0.000000e+00
94.1358693330	0.000000e+00
94.1363626200	0.000000e+00
94.1368559060	0.000000e+00
94.1373491930	0.000000e+00
94.1378424790	0.000000e+00
94.1383357660	0.000000e+00
94.1388290520	0.000000e+00
94.1393223390	0.000000e+00
94.1398156250	1.750933e+00
94.1403089120	2.316403e+00
94.1408021980	2.949448e+00
94.1412954850	3.494655e+00
94.1417887710	3.701658e+00
94.1422820580	3.971007e+00
94.1427753440	4.231532e+00
94.1432686310	4.241010e+00
94.1437619170	3.980048e+00
94.1442552040	3.821070e+00
94.1447484900	3.467512e+00
94.1452417770	2.740751e+00
94.1457350630	2.209108e+00
94.1462283500	2.642770e+00
94.1467216360	4.184474e+00
94.1472149230	6.687536e+00
94.1477082090	9.482252e+00
94.1482014960	1.124749e+01
94.1486947820	1.066532e+01
94.1491880690	8.750913e+00
94.1496813550	8.188480e+00
94.1501746420	1.025314e+01
94.1506679280	1.361743e+01
94.1511612150	1.653920e+01
94.1516545010	1.753128e+01
94.1521477880	1.657793e+01
94.1526410740	1.477102e+01
94.1531343610	1.416271e+01
94.1536276470	1.367216e+01
94.1541209340	1.135162e+01
94.1546142210	0.000000e+00
94.1551075070	0.000000e+00
94.1556007940	0.000000e+00
94.1560940800	0.000000e+00
94.1565873670	0.000000e+00
94.1570806530	0.000000e+00
94.1575739400	0.000000e+00
94.1580672260	0.000000e+00
94.1585605130	0.000000e+00
94.1590537990	0.000000e+00
94.1595470860	0.000000e+00
94.1600403720	5.543601e+00
94.1605336590	7.279564e+00
94.1610269450	8.559889e+00
94.1615202320	8.589475e+00
94.1620135180	7.291317e+00
94.1625068050	6.111948e+00
94.1630000910	6.755127e+00
94.1634933780	9.068349e+00
94.1639866640	1.181860e+01
94.1644799510	1.385923e+01
94.1649732370	1.455178e+01
94.1654665240	1.386565e+01
94.1659598100	1.125666e+01
94.1664530970	7.292124e+00
94.1669463830	4.491823e+00
94.1674396700	4.069018e+00
94.1679329560	5.412407e+00
94.1684262430	6.289247e+00
94.1689195290	5.855051e+00
94.1694128160	4.773910e+00
94.1699061020	3.592888e+00
94.1703993890	3.051614e+00
94.1708926750	3.206596e+00
94.1713859620	3.491765e+00
94.1718792480	3.632030e+00
94.1723725350	3.723061e+00
94.1728658210	3.899373e+00
94.1733591080	0.000000e+00
94.1738523940	0.000000e+00
94.1743456810	0.000000e+00
94.1748389670	0.000000e+00
94.1753322540	0.000000e+00
94.1758255400	0.000000e+00
94.1763188270	0.000000e+00
94.1768121130	0.000000e+00
94.1773054000	0.000000e+00
94.1777986860	0.000000e+00
94.1782919730	0.000000e+00
94.1787852590	0.000000e+00
94.1792785460	0.000000e+00
94.1797718320	0.000000e+00
94.1802651190	0.000000e+00
94.1807584050	0.000000e+00
94.1812516920	0.000000e+00
94.1817449780	0.000000e+00
94.1822382650	0.000000e+00
94.1827315510	0.000000e+00
94.1832248380	0.000000e+00
94.1837181240	0.000000e+00
94.1842114110	0.000000e+00
94.1847046970	0.000000e+00
94.1851979840	0.000000e+00
94.1856912700	0.000000e+00
94.1861845570	0.000000e+00
94.1866778430	0.000000e+00
94.1871711300	0.000000e+00
94.1876644160	0.000000e+00
94.1881577030	0.000000e+00
94.1886509890	0.000000e+00
94.1891442760	0.000000e+00
94.1896375620	0.000000e+00
94.1901308490	0.000000e+00
94.1906241350	0.000000e+00
94.1911174220	0.000000e+00
94.1916107080	0.000000e+00
94.1921039950	0.000000e+00
94.1925972810	0.000000e+00
94.1930905680	0.000000e+00
94.1935838540	0.000000e+00
94.1940771410	0.000000e+00
94.1945704270	0.000000e+00
94.1950637140	0.000000e+00
94.1955570000	0.000000e+00
94.1960502870	0.000000e+00
94.1965435730	0.000000e+00
94.1970368600	0.000000e+00
94.1975301460	0.000000e+00
94.1980234330	0.000000e+00
94.1985167190	0.000000e+00
94.1990100060	0.000000e+00
94.1995032920	0.000000e+00
94.1999965790	0.000000e+00
94.2004898650	0.000000e+00
94.2009831520	0.000000e+00
94.2014764380	0.000000e+00
94.2019697250	1.093875e+00
94.2024630110	3.309968e-01
94.2029562980	0.000000e+00
94.2034495840	0.000000e+00
94.2039428710	0.000000e+00
94.2044361570	0.000000e+00
94.2049294440	0.000000e+00
94.2054227300	1.265257e-01
94.2059160170	8.064531e-01
94.2064093030	1.710209e+00
94.2069025900	3.339547e+00
94.2073958760	5.821726e+00
94.2078891630	8.033805e+00
94.2083824490	8.460619e+00
94.2088757360	6.750276e+00
94.2093690220	3.890039e+00
94.2098623090	1.462173e+00
94.2103555950	2.261339e-01
94.2108488820	0.000000e+00
